version,4,4
counter,							engine_state,							temperature,							engine_rpm,							pump_vol,							radio_vol,							engine_vol,							pressure,							rc_input1,							rc_input2,							speed,							pump_st,							pump_rpm,							error_coe,							current,							tcu_temp,							ecu_temp,							thrust,							fuel_temp,							fuel_press,							combustion_press
76045,4,490,7500,1700,0,1580,66290,1100,2020,0,2,1000,0,53,78,40,0,0,0,0
76046,4,510,7750,1700,0,1600,66290,1100,2020,0,2,950,0,53,78,40,0,0,0,0
76047,4,525,7950,1700,0,1600,66290,1100,2020,0,2,950,0,49,78,40,0,0,0,0
76048,4,545,8150,1700,0,1580,66280,1100,2020,0,2,1000,0,49,78,40,0,0,0,0
76049,4,555,8350,1700,0,1580,66280,1100,2020,0,2,1000,0,54,78,40,0,0,0,0
76050,4,565,8500,1700,0,1580,66270,1100,2020,0,2,950,0,54,78,40,0,0,0,0
76051,4,570,8700,1700,0,1580,66270,1100,2020,0,2,950,0,56,78,40,0,0,0,0
76052,4,575,8850,1700,0,1580,66270,1100,2020,0,2,950,0,56,78,40,0,0,0,0
76053,4,575,8950,1700,0,1580,66270,1100,2020,0,2,950,0,59,78,40,0,0,0,0
76054,4,575,9100,1700,0,1560,66260,1100,2020,0,2,950,0,59,78,40,0,0,0,0
76055,4,570,9250,1700,0,1560,66260,1100,2020,0,2,950,0,72,78,40,0,0,0,0
76056,4,565,9500,1700,0,1580,66260,1100,2020,0,2,1000,0,72,78,40,0,0,0,0
76057,4,565,9800,1700,0,1580,66260,1100,2020,0,2,1000,0,115,78,40,0,0,0,0
76058,4,560,10250,1700,0,1560,66250,1100,2020,0,2,1050,0,115,78,40,0,0,0,0
76059,4,560,10800,2040,0,1560,66250,1100,2020,0,2,1050,0,120,78,40,0,0,0,0
76060,4,570,11450,2040,0,1560,66250,1100,2020,0,2,1350,0,120,78,40,0,0,0,0
76061,4,590,12100,2040,0,1560,66250,1100,2020,0,2,1350,0,104,78,40,0,0,0,0
76062,4,620,12750,2040,0,1560,66240,1100,2020,0,2,1400,0,104,78,40,0,0,0,0
76063,4,645,13350,2290,0,1560,66240,1100,2020,0,2,1400,0,93,78,40,0,0,0,0
76064,4,680,14000,2290,0,1560,66230,1100,2020,0,2,1650,0,93,78,40,0,0,0,0
76065,4,705,14700,2290,0,1560,66230,1100,2020,0,2,1650,0,80,78,40,0,0,0,0
76066,4,735,15400,2290,0,1560,66220,1100,2020,0,2,1600,0,80,78,40,0,0,0,0
76067,4,755,16050,2290,0,1560,66220,1100,2020,0,2,1600,0,75,78,40,0,0,0,0
76068,4,775,16750,2290,0,1560,66220,1100,2020,0,2,1650,0,75,78,40,0,0,0,0
76069,4,790,17450,2290,0,1560,66220,1100,2020,0,2,1650,0,71,78,40,0,0,0,0
76070,4,795,18050,2290,0,1560,66210,1100,2020,0,2,1650,0,71,78,40,0,0,0,0
76071,4,790,18600,2290,0,1560,66210,1100,2020,0,2,1650,0,70,78,40,0,0,0,0
76072,4,780,19050,2290,0,1560,66200,1100,2020,0,2,1600,0,70,78,40,0,0,0,0
76073,4,765,19450,2610,0,1560,66200,1100,2020,0,2,1600,0,69,78,40,0,0,0,0
76074,4,750,20000,2610,0,1560,66190,1100,2020,0,2,2000,0,69,78,40,0,0,0,0
76075,4,740,20600,2610,0,1560,66190,1100,2020,0,2,2000,0,68,78,40,0,0,0,0
76076,4,730,21250,2610,0,1580,66180,1100,2020,0,2,2000,0,68,78,40,0,0,0,0
76077,4,730,21900,2980,0,1580,66180,1100,2020,0,2,2000,0,66,78,40,0,0,0,0
76078,4,725,22800,2980,0,1580,66170,1100,2020,0,2,2450,0,66,78,40,0,0,0,0
76079,4,730,23700,2980,0,1580,66170,1100,2020,0,2,2450,0,59,78,40,0,0,0,0
76080,4,740,24600,3400,0,1580,66160,1100,2020,0,2,3050,0,59,78,40,0,0,0,0
76081,4,755,25650,3400,0,1580,66160,1100,2020,0,2,3050,0,53,78,40,0,0,0,0
76082,4,770,26700,3400,0,1600,66160,1100,2020,0,2,3100,0,53,78,40,0,0,0,0
76083,4,775,27800,3400,0,1600,66160,1100,2020,0,2,3100,0,4,78,40,0,0,0,0
76084,4,775,28900,3870,0,1600,66150,1100,2020,0,2,3800,0,4,78,40,0,0,0,0
76085,4,770,30000,3870,0,1600,66150,1100,2020,0,2,3800,0,6,76,40,0,0,0,0
76086,4,755,31200,3870,0,1600,66140,1100,2020,0,2,3800,0,6,76,40,0,0,0,0
76087,4,740,32750,3870,0,1600,66140,1100,2020,0,2,3800,0,6,76,42,0,0,0,0
76088,5,725,34100,4420,0,1620,66130,1100,2020,0,2,4700,0,6,76,42,0,0,0,0
76089,5,705,34900,4420,0,1620,66130,1100,2020,0,2,4700,0,7,76,42,0,0,0,0
76090,5,665,35950,4410,0,1620,66120,1100,2020,0,2,4700,0,7,76,42,0,0,0,0
76091,5,625,37150,4410,0,1620,66120,1100,2020,0,2,4700,0,7,76,42,0,0,0,0
76092,5,590,38800,4400,0,1620,66120,1100,2020,0,2,4650,0,7,76,42,0,0,0,0
76093,5,570,40950,4400,0,1620,66120,1100,2020,0,2,4650,0,7,76,42,0,0,0,0
76094,5,565,43750,4390,0,1620,66110,1100,2020,0,2,4650,0,7,76,42,0,0,0,0
76095,5,565,46250,4390,0,1620,66110,1100,2020,0,2,4650,0,7,76,42,0,0,0,0
76096,5,565,47800,4380,0,1620,66110,1100,2020,0,2,4500,0,7,76,42,0,0,0,0
76097,5,560,48600,4370,0,1620,66110,1100,2020,0,2,4500,0,7,76,42,0,0,0,0
76098,5,550,48950,4370,0,1620,66100,1100,2020,0,2,4500,0,7,76,42,0,0,0,0
76099,5,535,49000,4360,0,1620,66100,1100,2020,0,2,4500,0,7,76,42,0,0,0,0
76100,5,525,48850,4360,0,1620,66090,1100,2020,0,2,4500,0,7,76,42,0,0,0,0
76101,5,510,48800,4350,0,1620,66090,1100,2020,0,2,4500,0,7,76,42,0,0,0,0
76102,5,500,48750,4350,0,1620,66090,1100,2020,0,2,4450,0,7,76,42,0,0,0,0
76103,5,495,48650,4340,0,1620,66090,1100,2020,0,2,4450,0,7,76,42,0,0,0,0
76104,5,490,48600,4340,0,1640,66090,1100,2020,0,2,4500,0,7,76,42,0,0,0,0
76105,5,485,48600,4330,0,1640,66090,1100,2020,0,2,4500,0,7,74,42,0,0,0,0
76106,5,480,48450,4330,0,1640,66080,1100,2020,0,2,4450,0,7,74,42,0,0,0,0
76107,5,475,48350,4320,0,1640,66080,1100,2020,0,2,4450,0,7,74,42,0,0,0,0
76108,5,475,48350,4310,0,1640,66080,1100,2020,0,2,4400,0,7,74,42,0,0,0,0
76109,5,470,48150,4310,0,1640,66080,1100,2020,0,2,4400,0,7,74,42,0,0,0,0
76110,5,470,48050,4300,0,1640,66070,1100,2020,0,2,4400,0,7,74,42,0,0,0,0
76111,5,470,48000,4300,0,1640,66070,1100,2020,0,2,4400,0,7,74,42,0,0,0,0
76112,5,470,47800,4290,0,1640,66070,1100,2020,0,2,4350,0,7,74,42,0,0,0,0
76113,5,470,47800,4290,0,1640,66070,1100,2020,0,2,4350,0,7,74,42,0,0,0,0
76114,5,470,47700,4280,0,1640,66060,1100,2020,0,2,4300,0,7,74,42,0,0,0,0
76115,5,470,47550,4280,0,1640,66060,1100,2020,0,2,4300,0,7,72,42,0,0,0,0
76116,5,470,47500,4270,0,1640,66060,1100,2020,0,2,4300,0,7,72,42,0,0,0,0
76117,5,470,47450,4270,0,1640,66060,1100,2020,0,2,4300,0,7,72,42,0,0,0,0
76118,5,475,47350,4260,0,1640,66060,1100,2020,0,2,4300,0,7,72,42,0,0,0,0
76119,5,475,47200,4260,0,1640,66060,1100,2020,0,2,4300,0,7,72,42,0,0,0,0
76120,5,475,47050,4250,0,1640,66050,1100,2020,0,2,4300,0,7,72,42,0,0,0,0
76121,5,475,47000,4240,0,1640,66050,1100,2020,0,2,4300,0,7,72,42,0,0,0,0
76122,5,475,46900,4240,0,1640,66050,1100,2020,0,2,4250,0,7,72,42,0,0,0,0
76123,5,475,46850,4230,0,1640,66050,1100,2020,0,2,4250,0,7,72,42,0,0,0,0
76124,5,480,46800,4230,0,1640,66050,1100,2020,0,2,4250,0,7,72,42,0,0,0,0
76125,5,480,46800,4220,0,1640,66050,1100,2020,0,2,4250,0,7,70,42,0,0,0,0
76126,5,480,46750,4220,0,1640,66040,1100,2020,0,2,4200,0,7,70,42,0,0,0,0
76127,5,480,46700,4210,0,1640,66040,1100,2020,0,2,4200,0,6,70,42,0,0,0,0
76128,5,480,46650,4210,0,1640,66040,1100,1510,0,2,4200,0,6,70,42,0,0,0,0
76129,5,480,46550,4200,0,1640,66040,1100,1510,0,2,4200,0,6,70,42,0,0,0,0
76130,5,480,46450,4200,0,1640,66040,1100,1510,0,2,4200,0,6,70,42,0,0,0,0
76131,6,480,43200,0,0,1640,66040,1100,1510,0,2,4200,0,0,70,42,0,0,0,0
76132,6,475,32150,0,0,1640,66040,1100,1510,0,0,0,0,0,70,42,0,0,0,0
76133,6,450,25650,0,0,1640,66040,1100,1510,0,0,0,0,0,70,42,0,0,0,0
76134,6,415,21350,0,0,1640,66040,1100,1510,0,0,0,0,0,70,42,0,0,0,0
76135,6,385,18300,0,0,1640,66040,1100,1510,0,0,0,0,0,68,42,0,0,0,0
76136,6,355,15950,0,0,1640,66040,1100,1510,0,0,0,0,0,68,42,0,0,0,0
76137,6,335,14150,0,0,1640,66040,1100,1510,0,0,0,0,0,68,42,0,0,0,0
76138,6,315,12700,0,0,1640,66030,1100,1510,0,0,0,0,0,68,42,0,0,0,0
76139,6,295,11550,0,0,1640,66030,1100,1510,0,0,0,0,0,68,42,0,0,0,0
76140,6,285,10550,0,0,1640,66030,1100,1510,0,0,0,0,0,68,42,0,0,0,0
76141,6,270,9750,0,0,1640,66030,1100,1510,0,0,0,0,0,68,42,0,0,0,0
76142,6,265,9050,0,0,1640,66030,1100,1510,0,0,0,0,0,68,42,0,0,0,0
76143,6,255,8400,0,0,1640,66030,1100,1510,0,0,0,0,0,68,42,0,0,0,0
76144,6,250,7900,0,0,1660,66030,1100,1510,0,0,0,0,0,68,42,0,0,0,0
76145,6,245,7400,0,0,1660,66030,1100,1510,0,0,0,0,0,66,42,0,0,0,0
76146,6,235,6950,0,0,1660,66030,1100,1510,0,0,0,0,0,66,42,0,0,0,0
76147,6,235,6550,0,0,1660,66030,1100,1510,0,0,0,0,0,66,42,0,0,0,0
76148,6,230,6200,0,0,1660,66030,1100,1510,0,0,0,0,0,66,42,0,0,0,0
76149,6,225,5900,0,0,1660,66030,1100,1510,0,0,0,0,0,66,42,0,0,0,0
76150,6,225,5600,0,0,1660,66030,1100,1510,0,0,0,0,0,66,42,0,0,0,0
76151,6,220,5350,0,0,1660,66030,1100,1510,0,0,0,0,0,66,42,0,0,0,0
76152,6,220,5100,0,0,1660,66030,1100,1510,0,0,0,0,0,66,42,0,0,0,0
76153,6,215,4900,0,0,1660,66030,1100,1510,0,0,0,0,0,66,42,0,0,0,0
76154,6,215,4700,0,0,1660,66020,1100,1510,0,0,0,0,0,66,42,0,0,0,0
76155,6,215,4450,0,0,1660,66020,1100,1510,0,0,0,0,0,64,42,0,0,0,0
76156,6,210,4300,0,0,1660,66020,1100,1510,0,0,0,0,0,64,42,0,0,0,0
76157,6,210,4100,0,0,1660,66020,1100,1510,0,0,0,0,0,64,42,0,0,0,0
76158,6,210,3950,0,0,1660,66020,1100,1510,0,0,0,0,0,64,42,0,0,0,0
76159,6,210,3800,0,0,1660,66020,1100,1510,0,0,0,0,0,64,42,0,0,0,0
76160,6,210,3650,0,0,1660,66020,1100,1510,0,0,0,0,0,64,42,0,0,0,0
76161,6,210,3550,0,0,1660,66020,1100,1510,0,0,0,0,0,64,42,0,0,0,0
76162,6,210,3450,0,0,1660,66020,1100,1510,0,0,0,0,0,64,42,0,0,0,0
76163,6,205,3300,0,0,1660,66020,1100,1510,0,0,0,0,0,64,42,0,0,0,0
76164,6,205,3200,0,0,1660,66020,1100,1510,0,0,0,0,0,64,42,0,0,0,0
76165,6,205,3100,0,0,1660,66020,1100,1510,0,0,0,0,0,64,42,0,0,0,0
76166,6,205,3000,0,0,1660,66020,1100,1510,0,0,0,0,0,64,42,0,0,0,0
76167,6,205,2900,0,0,1660,66020,1100,1510,0,0,0,0,0,64,42,0,0,0,0
76168,6,205,2850,0,0,1660,66020,1100,1510,0,0,0,0,0,64,42,0,0,0,0
76169,6,205,2750,0,0,1660,66020,1100,1510,0,0,0,0,0,62,42,0,0,0,0
76170,6,205,2650,0,0,1660,66020,1100,1510,0,0,0,0,0,62,42,0,0,0,0
76171,6,205,2600,0,0,1660,66020,1100,1510,0,0,0,0,0,62,42,0,0,0,0
76172,6,205,2500,0,0,1660,66020,1100,1510,0,0,0,0,0,62,42,0,0,0,0
76173,6,205,2450,0,0,1660,66020,1100,1510,0,0,0,0,0,62,42,0,0,0,0
76174,6,205,2400,0,0,1660,66020,1100,1510,0,0,0,0,0,62,42,0,0,0,0
76175,6,205,2300,0,0,1660,66020,1100,1510,0,0,0,0,0,62,42,0,0,0,0
76176,6,205,2250,0,0,1660,66020,1100,1510,0,0,0,0,0,62,42,0,0,0,0
76177,6,205,2200,0,0,1660,66020,1100,1510,0,0,0,0,0,62,42,0,0,0,0
76178,6,205,2150,0,0,1660,66020,1100,1510,0,0,0,0,0,62,42,0,0,0,0
76179,6,205,2050,0,0,1660,66020,1100,1510,0,0,0,0,0,62,42,0,0,0,0
76180,6,205,2000,0,0,1660,66020,1100,1510,0,0,0,0,0,62,42,0,0,0,0
76181,6,205,1950,0,0,1660,66020,1100,1510,0,0,0,0,0,62,42,0,0,0,0
76182,6,205,1900,0,0,1640,66020,1100,1510,0,0,0,0,0,62,42,0,0,0,0
76183,6,205,1900,0,0,1640,66020,1100,1510,0,0,0,0,3,62,42,0,0,0,0
76184,6,205,2000,0,0,1640,66020,1100,1510,0,0,0,0,3,62,42,0,0,0,0
76185,6,205,2250,0,0,1640,66020,1100,1510,0,0,0,0,13,62,42,0,0,0,0
76186,6,205,2500,0,0,1640,66020,1100,1510,0,0,0,0,13,62,42,0,0,0,0
76187,6,205,2650,0,0,1640,66020,1100,1510,0,0,0,0,10,62,42,0,0,0,0
76188,6,205,2750,0,0,1640,66020,1100,1510,0,0,0,0,10,62,42,0,0,0,0
76189,6,205,2850,0,0,1640,66020,1100,1510,0,0,0,0,9,62,42,0,0,0,0
76190,6,205,2950,0,0,1640,66020,1100,1510,0,0,0,0,9,62,42,0,0,0,0
76191,6,205,3050,0,0,1640,66020,1100,1510,0,0,0,0,10,62,42,0,0,0,0
76192,6,200,3150,0,0,1640,66020,1100,1510,0,0,0,0,10,62,42,0,0,0,0
76193,6,200,3200,0,0,1640,66020,1100,1510,0,0,0,0,10,62,42,0,0,0,0
76194,6,200,3300,0,0,1640,66020,1100,1510,0,0,0,0,10,62,42,0,0,0,0
76195,6,200,3350,0,0,1640,66020,1100,1510,0,0,0,0,10,62,42,0,0,0,0
76196,6,200,3450,0,0,1640,66020,1100,1510,0,0,0,0,10,62,42,0,0,0,0
76197,6,200,3550,0,0,1640,66020,1100,1510,0,0,0,0,14,62,42,0,0,0,0
