version,4,4
counter,							engine_state,							temperature,							engine_rpm,							pump_vol,							radio_vol,							engine_vol,							pressure,							rc_input1,							rc_input2,							speed,							pump_st,							pump_rpm,							error_coe,							current,							tcu_temp,							ecu_temp,							thrust,							fuel_temp,							fuel_press,							combustion_press
88151,5,585,41100,3870,0,1640,66820,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88152,5,585,41050,3870,0,1640,66820,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88153,5,585,41050,3870,0,1640,66820,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88154,5,585,41100,3870,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88155,5,585,41100,3870,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88156,5,585,41050,3870,0,1640,66810,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88157,5,585,41050,3870,0,1640,66810,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88158,5,585,41050,3870,0,1640,66810,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88159,5,585,41100,3870,0,1640,66810,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88160,5,585,41050,3870,0,1640,66810,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88161,5,585,41050,3870,0,1640,66810,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88162,5,585,41000,3870,0,1640,66820,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88163,5,585,41000,3870,0,1640,66820,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88164,5,585,41050,3870,0,1640,66810,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88165,5,585,41050,3870,0,1640,66810,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88166,5,585,41000,3880,0,1640,66810,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88167,5,585,40950,3880,0,1640,66810,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88168,5,585,40950,3880,0,1640,66810,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88169,5,585,41000,3880,0,1640,66810,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88170,5,585,41000,3880,0,1640,66810,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88171,5,585,41000,3880,0,1640,66810,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88172,5,585,41100,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88173,5,585,41200,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88174,5,585,41350,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88175,5,585,41400,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88176,5,585,41350,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88177,5,585,41350,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88178,5,585,41300,3880,0,1640,66810,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88179,5,585,41150,3880,0,1640,66810,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88180,5,585,41000,3880,0,1640,66810,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88181,5,585,41000,3880,0,1640,66810,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88182,5,585,41050,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88183,5,585,41100,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88184,5,585,41100,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88185,5,585,41150,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88186,5,585,41200,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88187,5,585,41250,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88188,5,585,41350,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88189,5,585,41400,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88190,5,585,41450,3880,0,1640,66810,1100,2000,0,2,3500,0,6,28,40,0,0,0,0
88191,5,585,41400,3880,0,1640,66810,1100,2000,0,2,3500,0,6,28,40,0,0,0,0
88192,5,585,41450,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88193,5,585,41500,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88194,5,585,41500,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88195,5,585,41400,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88196,5,585,41300,3880,0,1640,66810,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88197,5,585,41200,3880,0,1640,66810,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88198,5,585,41200,3880,0,1640,66810,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88199,5,585,41100,3880,0,1640,66810,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88200,5,580,41050,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88201,5,585,41000,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88202,5,585,41050,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88203,5,585,41150,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88204,5,585,41150,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88205,5,585,41200,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88206,5,585,41250,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88207,5,585,41250,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88208,5,585,41250,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88209,5,585,41250,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88210,5,585,41300,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88211,5,585,41300,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88212,5,585,41300,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88213,5,585,41250,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88214,5,585,41250,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88215,5,585,41250,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88216,5,585,41250,3880,0,1640,66810,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88217,5,585,41200,3880,0,1640,66810,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88218,5,585,41100,3880,0,1640,66810,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88219,5,585,41050,3880,0,1640,66810,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88220,5,585,41150,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88221,5,585,41150,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88222,5,585,41250,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88223,5,585,41300,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88224,5,585,41300,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88225,5,590,41300,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88226,5,585,41300,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88227,5,585,41300,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88228,5,585,41300,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88229,5,585,41250,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88230,5,585,41200,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88231,5,585,41150,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88232,5,585,41100,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88233,5,585,41100,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88234,5,585,41200,3880,0,1640,66810,1100,2000,0,2,3500,0,6,28,40,0,0,0,0
88235,5,585,41250,3880,0,1640,66810,1100,2000,0,2,3500,0,6,28,40,0,0,0,0
88236,5,585,41400,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88237,5,585,41450,3880,0,1640,66810,1100,2000,0,2,3450,0,5,28,40,0,0,0,0
88238,5,590,41450,3880,0,1640,66810,1100,2000,0,2,3450,0,5,28,40,0,0,0,0
88239,5,585,41400,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88240,5,585,41350,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88241,5,585,41250,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88242,5,585,41150,3880,0,1640,66810,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88243,5,585,41100,3880,0,1640,66810,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88244,5,585,41000,3880,0,1640,66810,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88245,5,585,41000,3880,0,1640,66810,1100,2000,0,2,3400,0,5,28,40,0,0,0,0
88246,5,585,41000,3880,0,1640,66810,1100,2000,0,2,3450,0,5,28,40,0,0,0,0
88247,5,585,41150,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88248,5,585,41250,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88249,5,585,41300,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88250,5,585,41300,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88251,5,585,41350,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88252,5,585,41350,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88253,5,585,41250,3880,0,1640,66810,1100,2000,0,2,3450,0,5,28,40,0,0,0,0
88254,5,585,41200,3880,0,1640,66810,1100,2000,0,2,3400,0,5,28,40,0,0,0,0
88255,5,585,41150,3880,0,1640,66810,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88256,5,585,41050,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88257,5,585,41100,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88258,5,585,41200,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88259,5,585,41200,3880,0,1640,66810,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88260,5,585,41300,3880,0,1640,66800,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88261,5,585,41350,3880,0,1640,66800,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88262,5,585,41350,3880,0,1640,66800,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88263,5,585,41350,3880,0,1640,66800,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88264,5,585,41250,3880,0,1640,66800,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88265,5,585,41250,3880,0,1640,66800,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88266,5,585,41200,3880,0,1640,66800,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88267,5,585,41250,3880,0,1640,66800,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88268,5,585,41200,3880,0,1640,66800,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88269,5,585,41150,3880,0,1640,66800,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88270,5,585,41150,3880,0,1640,66800,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88271,5,585,41050,3880,0,1640,66800,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88272,5,585,41100,3880,0,1640,66800,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88273,5,585,41100,3880,0,1640,66800,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88274,5,585,41150,3880,0,1640,66800,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88275,5,585,41250,3880,0,1640,66800,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88276,5,585,41300,3880,0,1640,66800,1100,2000,0,2,3500,0,6,28,40,0,0,0,0
88277,5,585,41400,3880,0,1640,66800,1100,2000,0,2,3500,0,6,28,40,0,0,0,0
88278,5,585,41350,3880,0,1640,66800,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88279,5,585,41300,3880,0,1640,66800,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88280,5,585,41250,3880,0,1640,66800,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88281,5,585,41250,3880,0,1640,66800,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88282,5,585,41200,3880,0,1640,66800,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88283,5,585,41150,3880,0,1640,66800,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88284,5,580,41000,3880,0,1640,66800,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88285,5,585,41050,3880,0,1640,66800,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88286,5,585,41200,3880,0,1640,66800,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88287,5,585,41250,3880,0,1640,66800,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88288,5,585,41350,3880,0,1640,66800,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88289,5,585,41400,3880,0,1640,66800,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88290,5,585,41350,3880,0,1640,66800,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88291,5,585,41300,3880,0,1640,66800,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88292,5,585,41150,3880,0,1640,66800,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88293,5,585,41050,3880,0,1640,66800,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88294,5,585,41000,3880,0,1640,66800,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88295,5,585,41100,3880,0,1640,66800,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88296,5,585,41150,3880,0,1640,66800,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88297,5,585,41200,3880,0,1640,66800,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88298,5,585,41300,3880,0,1640,66800,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88299,5,585,41350,3880,0,1640,66800,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88300,5,585,41350,3880,0,1640,66800,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88301,5,585,41400,3880,0,1640,66800,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88302,5,585,41400,3880,0,1640,66800,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88303,5,585,41450,3880,0,1640,66800,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88304,5,585,41400,3880,0,1640,66800,1100,2000,0,2,3500,0,6,28,40,0,0,0,0
88305,5,585,41450,3880,0,1640,66800,1100,2000,0,2,3500,0,6,28,40,0,0,0,0
88306,5,585,41450,3880,0,1640,66800,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88307,5,585,41400,3880,0,1640,66800,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88308,5,585,41400,3880,0,1640,66800,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88309,5,585,41350,3880,0,1640,66800,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88310,5,580,41350,3880,0,1640,66800,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88311,5,585,41400,3880,0,1640,66800,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88312,5,585,41400,3870,0,1640,66800,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88313,5,585,41300,3870,0,1640,66800,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88314,5,585,41300,3870,0,1640,66800,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88315,5,585,41250,3870,0,1640,66800,1100,2000,0,2,3450,0,5,28,40,0,0,0,0
88316,5,585,41200,3870,0,1640,66800,1100,2000,0,2,3450,0,5,28,40,0,0,0,0
88317,5,585,41150,3870,0,1640,66800,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88318,5,585,41100,3870,0,1640,66800,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88319,5,585,41100,3870,0,1640,66800,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88320,5,585,41150,3870,0,1640,66800,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88321,5,585,41100,3880,0,1640,66800,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
