version,4,4
counter,							engine_state,							temperature,							engine_rpm,							pump_vol,							radio_vol,							engine_vol,							pressure,							rc_input1,							rc_input2,							speed,							pump_st,							pump_rpm,							error_coe,							current,							tcu_temp,							ecu_temp,							thrust,							fuel_temp,							fuel_press,							combustion_press
82761,0,70,3150,0,0,1600,100480,920,0,0,0,0,0,0,48,44,0,0,0,0
82762,0,70,3000,0,0,1600,100480,920,0,0,0,0,0,0,48,44,0,0,0,0
82763,0,70,2900,0,0,1600,100480,920,0,0,0,0,0,0,48,44,0,0,0,0
82764,0,70,2800,0,0,1600,100480,920,0,0,0,0,0,0,48,44,0,0,0,0
82765,0,70,2700,0,0,1600,100480,920,0,0,0,0,0,0,48,44,0,0,0,0
82766,0,70,2600,0,0,1600,100480,920,0,0,0,0,0,0,48,44,0,0,0,0
82767,6,80,0,0,0,1600,100480,920,0,0,0,0,0,0,48,42,0,0,0,0
82768,6,80,0,0,0,1600,100480,920,0,0,0,0,0,0,48,42,0,0,0,0
82769,6,80,0,0,0,1600,100480,920,0,0,0,0,0,15,48,42,0,0,0,0
82770,6,80,0,0,0,1600,100480,920,0,0,0,0,0,15,48,42,0,0,0,0
82771,6,80,950,0,0,1600,100480,920,0,0,0,0,0,9,48,42,0,0,0,0
82772,6,80,1250,0,0,1600,100480,920,0,0,0,0,0,9,48,42,0,0,0,0
82773,6,80,1650,0,0,1600,100480,920,0,0,0,0,0,21,48,42,0,0,0,0
82774,6,80,2000,0,0,1600,100480,920,0,0,0,0,0,21,48,42,0,0,0,0
82775,6,80,2300,0,0,1600,100480,920,0,0,0,0,0,14,48,42,0,0,0,0
82776,6,80,2500,0,0,1600,100480,920,0,0,0,0,0,14,48,42,0,0,0,0
82777,6,80,2650,0,0,1600,100480,920,0,0,0,0,0,11,48,42,0,0,0,0
82778,6,80,2750,0,0,1600,100480,920,0,0,0,0,0,11,48,42,0,0,0,0
82779,6,75,2850,0,0,1600,100480,920,0,0,0,0,0,9,48,42,0,0,0,0
82780,6,75,2900,0,0,1600,100480,920,0,0,0,0,0,9,48,42,0,0,0,0
82781,6,75,2950,0,0,1600,100480,920,0,0,0,0,0,8,48,42,0,0,0,0
82782,6,75,3000,0,0,1600,100480,920,0,0,0,0,0,8,48,42,0,0,0,0
82783,6,75,3000,0,0,1600,100480,920,0,0,0,0,0,8,48,42,0,0,0,0
82784,6,75,3050,0,0,1600,100480,920,0,0,0,0,0,8,48,42,0,0,0,0
82785,6,75,3100,0,0,1600,100480,920,0,0,0,0,0,9,48,42,0,0,0,0
82786,6,70,3150,0,0,1600,100480,920,0,0,0,0,0,9,48,42,0,0,0,0
82787,6,70,3150,0,0,1600,100480,920,0,0,0,0,0,9,48,42,0,0,0,0
82788,6,70,3200,0,0,1600,100480,920,0,0,0,0,0,9,48,42,0,0,0,0
82789,6,70,3200,0,0,1600,100480,920,0,0,0,0,0,10,48,42,0,0,0,0
82790,6,70,3250,0,0,1600,100480,920,0,0,0,0,0,10,48,42,0,0,0,0
82791,6,70,3300,0,0,1600,100480,920,0,0,0,0,0,9,48,42,0,0,0,0
82792,0,70,3300,0,0,1600,100480,920,0,0,0,0,0,9,48,42,0,0,0,0
82793,0,70,3350,0,0,1600,100480,920,0,0,0,0,0,0,48,42,0,0,0,0
82794,0,70,3200,0,0,1600,100480,920,0,0,0,0,0,0,48,42,0,0,0,0
82795,0,70,3100,0,0,1600,100480,920,0,0,0,0,0,0,48,42,0,0,0,0
82796,0,70,2950,0,0,1600,100480,920,0,0,0,0,0,0,48,42,0,0,0,0
82797,0,70,2850,0,0,1600,100480,920,0,0,0,0,0,0,48,42,0,0,0,0
82798,0,70,2750,0,0,1600,100480,920,0,0,0,0,0,0,48,42,0,0,0,0
82799,0,70,2650,0,0,1600,100480,920,0,0,0,0,0,0,48,42,0,0,0,0
82800,0,65,2550,0,0,1600,100480,920,0,0,0,0,0,0,48,42,0,0,0,0
82801,0,65,2500,0,0,1600,100480,920,0,0,0,0,0,0,46,42,0,0,0,0
82802,2,55,0,0,0,1600,100480,2070,0,0,0,0,0,0,46,42,0,0,0,0
82803,2,55,0,0,0,1600,100480,2070,0,0,0,0,0,8,40,38,0,0,0,0
82804,2,55,0,0,0,1600,100480,2070,0,0,0,0,0,8,40,38,0,0,0,0
82805,2,55,0,0,0,1600,100480,2070,0,0,0,0,0,13,40,38,0,0,0,0
82806,2,55,0,0,0,1600,100480,2070,0,0,0,0,0,13,40,38,0,0,0,0
82807,2,55,1250,0,0,1600,100480,2070,0,0,0,0,0,26,40,38,0,0,0,0
82808,2,55,1700,0,0,1600,100480,1930,0,0,0,0,0,26,40,38,0,0,0,0
82809,2,55,2050,0,0,1600,100480,1930,0,0,0,0,0,18,40,38,0,0,0,0
82810,2,55,2400,0,0,1580,100480,1100,0,0,0,0,0,18,40,38,0,0,0,0
82811,2,55,2550,0,0,1580,100480,1100,0,0,0,0,0,15,40,38,0,0,0,0
82812,2,55,2750,0,0,1580,100480,1100,0,0,0,0,0,15,40,38,0,0,0,0
82813,2,55,2850,0,0,1580,100480,1100,0,0,0,0,0,72,40,38,0,0,0,0
82814,2,55,2950,0,0,1560,100480,1100,0,0,0,0,0,72,40,38,0,0,0,0
82815,2,55,3000,0,0,1560,100480,1100,0,0,0,0,0,57,40,38,0,0,0,0
82816,2,55,3100,0,0,1560,100480,1100,0,0,0,0,0,57,40,38,0,0,0,0
82817,2,55,3150,0,0,1560,100480,1100,0,0,0,0,0,128,40,38,0,0,0,0
82818,2,55,3200,0,0,1540,100480,1100,0,0,0,0,0,128,40,38,0,0,0,0
82819,2,55,3250,0,0,1540,100480,1100,0,0,0,0,0,92,40,38,0,0,0,0
82820,2,55,3250,0,0,1520,100480,1100,0,0,0,0,0,92,40,38,0,0,0,0
82821,2,55,3300,0,0,1520,100480,1100,0,0,0,0,0,73,40,38,0,0,0,0
82822,2,55,3350,0,0,1520,100480,1100,0,0,0,0,0,73,40,38,0,0,0,0
82823,2,55,3350,0,0,1520,100480,1100,0,0,0,0,0,68,40,38,0,0,0,0
82824,2,55,3400,4400,0,1520,100480,1100,0,0,1,0,0,68,40,38,0,0,0,0
82825,2,55,3400,4400,0,1520,100480,1100,0,0,1,0,0,76,40,38,0,0,0,0
82826,2,55,3500,4400,0,1520,100480,1100,0,0,2,4450,0,76,40,38,0,0,0,0
82827,2,55,3550,4400,0,1520,100480,1100,0,0,2,4450,0,76,40,38,0,0,0,0
82828,2,60,3600,4400,0,1520,100480,1100,0,0,2,4400,0,76,40,38,0,0,0,0
82829,2,60,3650,4400,0,1520,100480,1100,0,0,2,4400,0,76,40,38,0,0,0,0
82830,2,65,3750,4400,0,1520,100480,1100,0,0,2,4350,0,76,40,38,0,0,0,0
82831,2,70,3800,4400,0,1520,100480,1100,0,0,2,4350,0,76,40,38,0,0,0,0
82832,2,75,3850,4400,0,1520,100480,1100,0,0,2,4350,0,76,40,38,0,0,0,0
82833,2,85,3900,4400,0,1520,100480,1100,0,0,2,4350,0,75,40,38,0,0,0,0
82834,2,90,3950,4400,0,1520,100480,1100,0,0,2,4350,0,75,40,38,0,0,0,0
82835,2,95,4000,4400,0,1520,100480,1100,0,0,2,4350,0,75,40,38,0,0,0,0
82836,3,100,4050,4400,0,1520,100480,1100,0,0,2,4400,0,75,40,38,0,0,0,0
82837,3,110,4100,4400,0,1520,100480,1100,0,0,2,4400,0,75,40,38,0,0,0,0
82838,3,115,4150,4400,0,1520,100480,1100,0,0,2,4400,0,75,40,38,0,0,0,0
82839,3,120,4200,4400,0,1520,100480,1100,0,0,2,4400,0,75,40,38,0,0,0,0
82840,3,125,4250,4400,0,1520,100480,1100,0,0,2,4450,0,75,40,38,0,0,0,0
82841,3,135,4300,4400,0,1520,100480,1100,0,0,2,4450,0,75,40,38,0,0,0,0
82842,3,140,4350,4400,0,1520,100480,1100,0,0,2,4400,0,75,40,38,0,0,0,0
82843,3,145,4350,4400,0,1520,100480,1100,0,0,2,4400,0,74,40,38,0,0,0,0
82844,3,150,4400,4400,0,1520,100480,1100,0,0,2,4450,0,74,40,38,0,0,0,0
82845,3,155,4450,4400,0,1520,100480,1100,0,0,2,4450,0,75,40,38,0,0,0,0
82846,3,160,4450,3920,0,1520,100480,1100,0,0,2,4550,0,75,40,38,0,0,0,0
82847,3,165,4500,3200,0,1520,100480,1100,0,0,2,4550,0,69,40,38,0,0,0,0
82848,3,170,4550,2240,0,1520,100480,1100,0,0,2,1900,0,69,40,38,0,0,0,0
82849,3,175,4550,2000,0,1520,100480,1100,0,0,2,1900,0,65,40,38,0,0,0,0
82850,3,175,4550,2000,0,1520,100470,1100,0,0,2,1150,0,65,40,38,0,0,0,0
82851,3,180,4550,2000,0,1520,100470,1100,0,0,2,1150,0,64,40,38,0,0,0,0
82852,3,185,4550,2000,0,1520,100470,1100,0,0,2,1150,0,64,40,38,0,0,0,0
82853,3,185,4550,2000,0,1520,100470,1100,0,0,2,1150,0,70,40,38,0,0,0,0
82854,3,190,4500,2000,0,1520,100470,1100,0,0,2,1100,0,70,40,38,0,0,0,0
82855,3,190,4500,2000,0,1520,100470,1100,0,0,2,1100,0,63,40,38,0,0,0,0
82856,3,195,4500,2000,0,1520,100470,1100,0,0,2,1150,0,63,40,38,0,0,0,0
82857,3,195,4500,2000,0,1520,100470,1100,0,0,2,1150,0,70,40,38,0,0,0,0
82858,3,200,4500,2000,0,1520,100470,1100,0,0,2,1100,0,70,40,38,0,0,0,0
82859,3,205,4500,2000,0,1520,100470,1100,0,0,2,1100,0,62,40,38,0,0,0,0
82860,3,210,4500,2000,0,1520,100470,1100,0,0,2,1150,0,62,40,38,0,0,0,0
82861,3,210,4500,2000,0,1520,100470,1100,0,0,2,1150,0,71,40,38,0,0,0,0
82862,3,215,4600,2000,0,1520,100470,1100,0,0,2,1100,0,71,40,38,0,0,0,0
82863,3,220,4750,2000,0,1520,100470,1100,0,0,2,1100,0,93,40,38,0,0,0,0
82864,3,225,5050,2000,0,1520,100480,1100,0,0,2,1100,0,93,40,38,0,0,0,0
82865,3,230,5350,2000,0,1520,100480,1100,0,0,2,1100,0,95,40,38,0,0,0,0
82866,3,240,5550,2000,0,1500,100480,1100,0,0,2,1100,0,95,40,38,0,0,0,0
82867,3,245,5750,2000,0,1500,100480,1100,0,0,2,1100,0,81,40,38,0,0,0,0
82868,3,250,5850,2000,0,1500,100480,1100,0,0,2,1100,0,81,40,38,0,0,0,0
82869,3,260,6000,2000,0,1500,100480,1100,0,0,2,1100,0,88,40,38,0,0,0,0
82870,3,270,6150,2000,0,1500,100480,1100,0,0,2,1100,0,88,40,38,0,0,0,0
82871,3,280,6250,2000,0,1500,100480,1100,0,0,2,1100,0,87,40,38,0,0,0,0
82872,3,285,6400,2000,0,1500,100470,1100,0,0,2,1150,0,87,40,38,0,0,0,0
82873,3,300,6550,2000,0,1500,100470,1100,0,0,2,1150,0,86,40,38,0,0,0,0
82874,3,310,6700,2000,0,1500,100480,1100,0,0,2,1150,0,86,40,38,0,0,0,0
82875,3,325,6900,2000,0,1500,100480,1100,0,0,2,1150,0,81,40,38,0,0,0,0
82876,3,335,7050,2000,0,1500,100480,1100,0,0,2,1150,0,81,40,38,0,0,0,0
82877,4,400,7250,2000,0,1500,100480,1100,0,0,2,1150,0,47,40,38,0,0,0,0
82878,4,415,7500,2000,0,1520,100480,1100,0,0,2,1150,0,47,40,38,0,0,0,0
82879,4,435,7750,2000,0,1520,100480,1100,0,0,2,1150,0,53,40,38,0,0,0,0
82880,4,445,8000,2000,0,1520,100480,1100,0,0,2,1150,0,53,40,38,0,0,0,0
82881,4,455,8250,2000,0,1520,100480,1100,0,0,2,1150,0,54,40,38,0,0,0,0
82882,4,465,8450,2000,0,1520,100470,1100,0,0,2,1150,0,54,40,38,0,0,0,0
82883,4,475,8650,2000,0,1520,100470,1100,0,0,2,1150,0,53,38,38,0,0,0,0
82884,4,480,8800,2000,0,1520,100480,1100,0,0,2,1150,0,53,38,38,0,0,0,0
82885,4,480,8950,2000,0,1520,100480,1100,0,0,2,1150,0,54,40,40,0,0,0,0
82886,4,480,9100,2000,0,1520,100480,1100,0,0,2,1150,0,54,40,40,0,0,0,0
82887,4,480,9200,2000,0,1520,100480,1100,0,0,2,1150,0,55,38,40,0,0,0,0
82888,4,480,9400,2000,0,1500,100480,1100,0,0,2,1150,0,55,38,40,0,0,0,0
82889,4,480,9600,2000,0,1500,100480,1100,0,0,2,1150,0,83,38,40,0,0,0,0
82890,4,475,9850,2000,0,1500,100470,1100,0,0,2,1150,0,83,38,40,0,0,0,0
82891,4,475,10200,2000,0,1500,100470,1100,0,0,2,1150,0,121,38,40,0,0,0,0
82892,4,475,10550,2400,0,1500,100470,1100,0,0,2,1450,0,121,38,40,0,0,0,0
82893,4,470,11100,2400,0,1500,100470,1100,0,0,2,1450,0,125,38,40,0,0,0,0
82894,4,470,11750,2400,0,1500,100470,1100,0,0,2,1650,0,125,38,40,0,0,0,0
82895,4,485,12500,2400,0,1500,100470,1100,0,0,2,1650,0,102,38,40,0,0,0,0
82896,4,505,13200,2700,0,1500,100470,1100,0,0,2,1900,0,102,38,40,0,0,0,0
82897,4,540,13950,2700,0,1500,100470,1100,0,0,2,1900,0,87,38,40,0,0,0,0
82898,4,575,14750,2700,0,1480,100470,1100,0,0,2,2050,0,87,38,40,0,0,0,0
82899,4,615,15600,2700,0,1480,100470,1100,0,0,2,2050,0,78,38,40,0,0,0,0
82900,4,645,16450,2700,0,1500,100470,1100,0,0,2,2050,0,78,38,40,0,0,0,0
82901,4,675,17300,2700,0,1500,100470,1100,0,0,2,2050,0,74,38,40,0,0,0,0
82902,4,695,18050,2700,0,1500,100470,1100,0,0,2,2050,0,74,38,40,0,0,0,0
82903,4,700,18700,2700,0,1500,100470,1100,0,0,2,2050,0,70,38,40,0,0,0,0
82904,4,700,19300,2700,0,1500,100470,1100,0,0,2,2050,0,70,38,40,0,0,0,0
82905,4,695,19850,2700,0,1500,100470,1100,0,0,2,2050,0,67,38,40,0,0,0,0
82906,4,685,20250,3130,0,1500,100470,1100,0,0,2,2400,0,67,38,40,0,0,0,0
82907,4,675,20950,3130,0,1500,100470,1100,0,0,2,2400,0,65,38,40,0,0,0,0
82908,4,665,21900,3130,0,1520,100470,1100,0,0,2,2700,0,65,38,40,0,0,0,0
82909,4,665,22800,3130,0,1520,100470,1100,0,0,2,2700,0,59,38,40,0,0,0,0
82910,4,665,23700,3630,0,1520,100470,1100,0,0,2,3150,0,59,38,40,0,0,0,0
82911,4,665,24950,3630,0,1520,100470,1100,0,0,2,3150,0,53,38,40,0,0,0,0
82912,4,665,26300,3630,0,1520,100470,1100,0,0,2,3450,0,53,38,40,0,0,0,0
82913,4,675,27800,3630,0,1520,100470,1100,0,0,2,3450,0,10,38,40,0,0,0,0
82914,4,680,29300,4210,0,1540,100470,1100,0,0,2,4400,0,10,38,40,0,0,0,0
82915,4,690,31250,4210,0,1540,100470,1100,0,0,2,4400,0,8,38,40,0,0,0,0
82916,5,695,33600,4220,0,1540,100470,1100,0,0,2,4500,0,8,38,40,0,0,0,0
82917,5,700,35550,4210,0,1540,100470,1100,0,0,2,4500,0,8,38,40,0,0,0,0
82918,5,700,37400,4200,0,1540,100470,1100,0,0,2,4450,0,8,38,40,0,0,0,0
82919,5,700,38600,4200,0,1540,100470,1100,0,0,2,4450,0,8,38,40,0,0,0,0
82920,5,700,39700,4200,0,1560,100470,1100,0,0,2,4400,0,8,38,40,0,0,0,0
82921,5,695,40800,4190,0,1560,100470,1100,0,0,2,4400,0,8,38,40,0,0,0,0
82922,5,685,41250,4180,0,1560,100470,1100,0,0,2,4350,0,8,38,40,0,0,0,0
82923,5,665,41500,4180,0,1560,100470,1100,0,0,2,4350,0,9,38,40,0,0,0,0
82924,5,645,41600,4180,0,1560,100470,1100,0,0,2,4350,0,9,38,40,0,0,0,0
82925,5,620,41650,4170,0,1560,100470,1100,0,0,2,4350,0,9,38,40,0,0,0,0
82926,5,600,41600,4170,0,1560,100470,1100,0,0,2,4300,0,9,38,40,0,0,0,0
82927,5,585,41500,4160,0,1560,100470,1100,0,0,2,4300,0,8,38,40,0,0,0,0
82928,5,575,41350,4160,0,1560,100470,1100,0,0,2,4300,0,8,38,40,0,0,0,0
82929,5,560,41300,4150,0,1560,100470,1100,0,0,2,4300,0,8,38,40,0,0,0,0
82930,5,555,41400,4150,0,1560,100470,1100,0,0,2,4300,0,8,38,40,0,0,0,0
82931,5,550,41450,4140,0,1560,100470,1100,0,0,2,4300,0,8,38,40,0,0,0,0
82932,5,545,41500,4140,0,1560,100470,1100,0,0,2,4300,0,8,38,40,0,0,0,0
82933,5,535,41350,4130,0,1560,100470,1100,0,0,2,4300,0,7,38,40,0,0,0,0
82934,5,530,41350,4130,0,1560,100470,1100,0,0,2,4250,0,7,38,40,0,0,0,0
82935,5,525,41400,4120,0,1560,100470,1100,0,0,2,4250,0,7,38,40,0,0,0,0
82936,5,515,41400,4120,0,1560,100470,1090,0,0,2,4250,0,7,38,40,0,0,0,0
82937,5,510,41300,4110,0,1560,100470,1090,0,0,2,4250,0,8,38,40,0,0,0,0
82938,5,505,41200,4110,0,1560,100470,1100,0,0,2,4200,0,8,38,40,0,0,0,0
82939,5,500,41200,4100,0,1560,100470,1100,0,0,2,4200,0,7,38,40,0,0,0,0
82940,5,495,41150,4100,0,1560,100470,1100,0,0,2,4200,0,7,38,40,0,0,0,0
82941,5,490,41000,4100,0,1560,100470,1100,0,0,2,4200,0,7,38,40,0,0,0,0
82942,5,485,40950,4090,0,1560,100470,1100,0,0,2,4200,0,7,38,40,0,0,0,0
82943,5,480,40900,4090,0,1560,100470,1100,0,0,2,4200,0,7,38,40,0,0,0,0
82944,5,475,40850,4080,0,1560,100470,1100,0,0,2,4150,0,7,38,40,0,0,0,0
82945,5,475,40750,4080,0,1560,100470,1100,0,0,2,4150,0,7,38,40,0,0,0,0
82946,5,470,40700,4070,0,1560,100470,1100,0,0,2,4150,0,7,38,40,0,0,0,0
82947,5,470,40750,4070,0,1560,100470,1100,0,0,2,4150,0,7,38,40,0,0,0,0
82948,5,465,40700,4070,0,1560,100470,1100,0,0,2,4150,0,7,38,40,0,0,0,0
82949,5,465,40650,4060,0,1560,100470,1100,0,0,2,4150,0,7,38,40,0,0,0,0
82950,5,465,40650,4060,0,1560,100470,1100,0,0,2,4100,0,7,38,40,0,0,0,0
82951,5,465,40600,4050,0,1560,100470,1100,0,0,2,4100,0,7,38,40,0,0,0,0
82952,5,465,40600,4050,0,1560,100470,1100,0,0,2,4100,0,7,38,40,0,0,0,0
82953,5,465,40500,4050,0,1560,100470,1100,0,0,2,4100,0,7,38,40,0,0,0,0
82954,5,465,40400,4040,0,1560,100470,1100,0,0,2,4100,0,7,38,40,0,0,0,0
82955,5,465,40400,4040,0,1560,100470,1100,0,0,2,4100,0,7,38,40,0,0,0,0
82956,5,460,40400,4030,0,1560,100470,1100,0,0,2,4100,0,7,38,40,0,0,0,0
82957,5,460,40300,4030,0,1560,100470,1100,0,0,2,4100,0,7,38,40,0,0,0,0
82958,5,465,40200,4030,0,1580,100470,1100,0,0,2,4100,0,7,38,40,0,0,0,0
82959,5,460,40100,4020,0,1580,100470,1100,0,0,2,4100,0,7,38,40,0,0,0,0
82960,5,465,40100,4020,0,1580,100470,1100,0,0,2,4050,0,7,38,40,0,0,0,0
82961,5,465,40000,4020,0,1580,100470,1100,0,0,2,4050,0,7,36,40,0,0,0,0
82962,5,465,39900,4010,0,1580,100470,1100,0,0,2,4000,0,7,36,40,0,0,0,0
82963,5,460,39850,4010,0,1580,100470,1100,0,0,2,4000,0,7,36,40,0,0,0,0
82964,5,460,39800,4010,0,1580,100470,1100,0,0,2,4000,0,7,36,40,0,0,0,0
82965,5,460,39800,4000,0,1580,100470,1100,0,0,2,4000,0,7,36,40,0,0,0,0
82966,5,460,39700,4000,0,1580,100470,1100,0,0,2,4000,0,7,36,40,0,0,0,0
82967,5,460,39700,4000,0,1580,100470,1100,0,0,2,4000,0,6,36,40,0,0,0,0
82968,5,465,39650,3990,0,1580,100470,1100,0,0,2,4000,0,6,36,40,0,0,0,0
82969,5,465,39600,3990,0,1580,100470,1100,0,0,2,4000,0,7,36,40,0,0,0,0
82970,5,465,39450,3990,0,1580,100460,1100,0,0,2,4000,0,7,36,40,0,0,0,0
82971,5,465,39400,3980,0,1580,100460,1100,0,0,2,4000,0,6,36,40,0,0,0,0
82972,5,465,39300,3980,0,1580,100470,1110,0,0,2,3950,0,6,36,40,0,0,0,0
82973,5,465,39250,3980,0,1580,100470,1110,0,0,2,3950,0,6,36,40,0,0,0,0
82974,5,470,39300,3980,0,1580,100470,1100,0,0,2,3950,0,6,36,40,0,0,0,0
82975,5,470,39100,3970,0,1580,100470,1100,0,0,2,3950,0,6,36,40,0,0,0,0
82976,5,470,39000,3970,0,1580,100470,1100,0,0,2,3950,0,6,36,40,0,0,0,0
82977,5,475,38900,3970,0,1580,100470,1100,0,0,2,3950,0,6,36,40,0,0,0,0
82978,5,480,38900,3960,0,1580,100470,1100,0,0,2,3950,0,6,36,40,0,0,0,0
