version,4,4
counter,							engine_state,							temperature,							engine_rpm,							pump_vol,							radio_vol,							engine_vol,							pressure,							rc_input1,							rc_input2,							speed,							pump_st,							pump_rpm,							error_coe,							current,							tcu_temp,							ecu_temp,							thrust,							fuel_temp,							fuel_press,							combustion_press
79337,5,610,40100,3840,0,1640,66820,1000,2000,0,2,3350,0,6,30,40,0,0,0,0
79338,5,610,40050,3830,0,1640,66820,1000,2000,0,2,3350,0,6,30,40,0,0,0,0
79339,5,610,40100,3830,0,1640,66820,1000,2000,0,2,3350,0,6,30,40,0,0,0,0
79340,5,610,40050,3830,0,1640,66820,1000,2000,0,2,3350,0,6,30,40,0,0,0,0
79341,5,610,40050,3820,0,1640,66820,1000,2000,0,2,3350,0,6,28,40,0,0,0,0
79342,5,610,39950,3820,0,1640,66820,1000,2000,0,2,3300,0,6,28,40,0,0,0,0
79343,5,610,39800,3820,0,1640,66820,1000,2000,0,2,3300,0,6,28,40,0,0,0,0
79344,5,610,39750,3810,0,1640,66820,1000,2000,0,2,3300,0,6,28,40,0,0,0,0
79345,5,610,39700,3810,0,1640,66820,1000,2000,0,2,3300,0,6,28,40,0,0,0,0
79346,5,610,39750,3810,0,1640,66820,1000,2000,0,2,3300,0,6,28,40,0,0,0,0
79347,5,610,39750,3800,0,1640,66820,1000,2000,0,2,3300,0,6,28,40,0,0,0,0
79348,5,610,39700,3800,0,1640,66820,1000,2000,0,2,3300,0,6,28,40,0,0,0,0
79349,5,610,39700,3800,0,1640,66820,1000,2000,0,2,3300,0,5,28,40,0,0,0,0
79350,5,610,39700,3790,0,1640,66820,1000,2000,0,2,3300,0,5,28,40,0,0,0,0
79351,5,610,39600,3790,0,1640,66820,1000,2000,0,2,3300,0,5,28,40,0,0,0,0
79352,5,610,39550,3790,0,1640,66820,1000,2000,0,2,3300,0,5,28,40,0,0,0,0
79353,5,610,39500,3790,0,1640,66820,1000,2000,0,2,3300,0,5,28,40,0,0,0,0
79354,5,610,39450,3780,0,1640,66820,1000,2000,0,2,3250,0,5,28,40,0,0,0,0
79355,5,610,39450,3780,0,1640,66820,1000,2000,0,2,3250,0,5,28,40,0,0,0,0
79356,5,610,39450,3780,0,1640,66820,1000,2000,0,2,3300,0,5,28,40,0,0,0,0
79357,5,610,39500,3770,0,1640,66820,1000,2000,0,2,3300,0,5,28,40,0,0,0,0
79358,5,610,39500,3770,0,1640,66820,1000,2000,0,2,3250,0,5,28,40,0,0,0,0
